COUNTER, AF3, F7, F3, FC5, T7, P7, O1, O2, P8, T8, FC6, F4, F8, AF4, GYROX, GYROY, TIMESTAMP, FUNC_ID, FUNC_VALUE, MARKER, SYNC_SIGNAL
19.000000,4288.205128,0.000000,0.000000,0.000000,4714.358974,0.000000,4230.769231,0.000000,0.000000,4120.512821,0.000000,0.000000,0.000000,4206.153846,8171.000000,8228.000000,19.447585,0.000000,0.000000,0.000000,0.000000,
20.000000,4274.358974,0.000000,0.000000,0.000000,4694.871795,0.000000,4280.000000,0.000000,0.000000,4134.871795,0.000000,0.000000,0.000000,4185.641026,8170.000000,8228.000000,19.455401,0.000000,0.000000,0.000000,0.000000,
21.000000,4264.615385,0.000000,0.000000,0.000000,4677.435897,0.000000,4365.641026,0.000000,0.000000,4228.205128,0.000000,0.000000,0.000000,4205.128205,8167.000000,8221.000000,19.463217,0.000000,0.000000,0.000000,0.000000,
22.000000,4286.153846,0.000000,0.000000,0.000000,4708.205128,0.000000,4331.794872,0.000000,0.000000,4243.589744,0.000000,0.000000,0.000000,4221.025641,8166.000000,8231.000000,19.471033,0.000000,0.000000,0.000000,0.000000,
23.000000,4278.974359,0.000000,0.000000,0.000000,4730.256410,0.000000,4245.641026,0.000000,0.000000,4182.051282,0.000000,0.000000,0.000000,4224.615385,8166.000000,8230.000000,19.478849,0.000000,0.000000,0.000000,0.000000,
24.000000,4224.102564,0.000000,0.000000,0.000000,4717.948718,0.000000,4312.820513,0.000000,0.000000,4176.410256,0.000000,0.000000,0.000000,4187.179487,8166.000000,8224.000000,19.486665,0.000000,0.000000,0.000000,0.000000,
25.000000,4226.666667,0.000000,0.000000,0.000000,4698.974359,0.000000,4367.692308,0.000000,0.000000,4255.897436,0.000000,0.000000,0.000000,4192.820513,8167.000000,8227.000000,19.494481,0.000000,0.000000,0.000000,0.000000,
26.000000,4221.538462,0.000000,0.000000,0.000000,4697.435897,0.000000,4280.512821,0.000000,0.000000,4245.128205,0.000000,0.000000,0.000000,4183.589744,8174.000000,8222.000000,19.502298,0.000000,0.000000,0.000000,0.000000,
27.000000,4231.794872,0.000000,0.000000,0.000000,4674.871795,0.000000,4240.000000,0.000000,0.000000,4243.076923,0.000000,0.000000,0.000000,4216.410256,8172.000000,8216.000000,19.510114,0.000000,0.000000,0.000000,0.000000,
28.000000,4237.435897,0.000000,0.000000,0.000000,4686.153846,0.000000,4284.615385,0.000000,0.000000,4203.076923,0.000000,0.000000,0.000000,4185.128205,8172.000000,8215.000000,19.517930,0.000000,0.000000,0.000000,0.000000,
29.000000,4247.179487,0.000000,0.000000,0.000000,4732.307692,0.000000,4293.846154,0.000000,0.000000,4177.435897,0.000000,0.000000,0.000000,4191.282051,8171.000000,8217.000000,19.525746,0.000000,0.000000,0.000000,0.000000,
30.000000,4234.358974,0.000000,0.000000,0.000000,4727.692308,0.000000,4274.358974,0.000000,0.000000,4184.615385,0.000000,0.000000,0.000000,4192.820513,8175.000000,8223.000000,19.533562,0.000000,0.000000,0.000000,0.000000,
31.000000,4348.205128,0.000000,0.000000,0.000000,4707.179487,0.000000,4248.205128,0.000000,0.000000,4229.743590,0.000000,0.000000,0.000000,4193.333333,8169.000000,8223.000000,19.541378,0.000000,0.000000,0.000000,0.000000,
32.000000,4345.128205,0.000000,0.000000,0.000000,4701.538462,0.000000,4207.179487,0.000000,0.000000,4138.461538,0.000000,0.000000,0.000000,4110.769231,8175.000000,8220.000000,19.549195,0.000000,0.000000,0.000000,0.000000,
33.000000,4301.538462,0.000000,0.000000,0.000000,4699.487179,0.000000,4274.871795,0.000000,0.000000,4172.307692,0.000000,0.000000,0.000000,4169.743590,8172.000000,8219.000000,19.557011,0.000000,0.000000,0.000000,0.000000,
34.000000,4240.512821,0.000000,0.000000,0.000000,4683.589744,0.000000,4349.743590,0.000000,0.000000,4305.128205,0.000000,0.000000,0.000000,4228.717949,8172.000000,8219.000000,19.564827,0.000000,0.000000,0.000000,0.000000,
35.000000,4177.435897,0.000000,0.000000,0.000000,4702.051282,0.000000,4237.435897,0.000000,0.000000,4138.974359,0.000000,0.000000,0.000000,4082.564103,8176.000000,8225.000000,19.572643,0.000000,0.000000,0.000000,0.000000,
36.000000,4040.512821,0.000000,0.000000,0.000000,4676.923077,0.000000,4334.358974,0.000000,0.000000,4116.923077,0.000000,0.000000,0.000000,4037.948718,8169.000000,8220.000000,19.580459,0.000000,0.000000,0.000000,0.000000,
37.000000,4040.000000,0.000000,0.000000,0.000000,4660.512821,0.000000,4728.205128,0.000000,0.000000,4694.871795,0.000000,0.000000,0.000000,4341.025641,8170.000000,8222.000000,19.588275,0.000000,0.000000,0.000000,0.000000,
38.000000,4164.615385,0.000000,0.000000,0.000000,4686.153846,0.000000,4626.666667,0.000000,0.000000,4768.717949,0.000000,0.000000,0.000000,4424.615385,8170.000000,8215.000000,19.596092,0.000000,0.000000,0.000000,0.000000,
39.000000,4252.820513,0.000000,0.000000,0.000000,4712.307692,0.000000,4210.256410,0.000000,0.000000,4151.282051,0.000000,0.000000,0.000000,4182.564103,8169.000000,8217.000000,19.603908,0.000000,0.000000,0.000000,0.000000,
40.000000,4252.307692,0.000000,0.000000,0.000000,4685.128205,0.000000,4201.025641,0.000000,0.000000,4012.307692,0.000000,0.000000,0.000000,4135.384615,8168.000000,8217.000000,19.611724,0.000000,0.000000,0.000000,0.000000,
41.000000,4237.948718,0.000000,0.000000,0.000000,4696.923077,0.000000,4357.948718,0.000000,0.000000,4287.692308,0.000000,0.000000,0.000000,4244.615385,8164.000000,8217.000000,19.619540,0.000000,0.000000,0.000000,0.000000,
42.000000,4242.564103,0.000000,0.000000,0.000000,4714.871795,0.000000,4275.897436,0.000000,0.000000,4270.256410,0.000000,0.000000,0.000000,4239.487179,8174.000000,8208.000000,19.627356,0.000000,0.000000,0.000000,0.000000,
43.000000,4182.564103,0.000000,0.000000,0.000000,4725.641026,0.000000,4231.282051,0.000000,0.000000,4169.230769,0.000000,0.000000,0.000000,4147.692308,8170.000000,8221.000000,19.635172,0.000000,0.000000,0.000000,0.000000,
44.000000,4175.384615,0.000000,0.000000,0.000000,4742.564103,0.000000,4207.179487,0.000000,0.000000,4170.256410,0.000000,0.000000,0.000000,4155.897436,8171.000000,8221.000000,19.642989,0.000000,0.000000,0.000000,0.000000,
45.000000,4242.564103,0.000000,0.000000,0.000000,4725.641026,0.000000,4155.384615,0.000000,0.000000,4096.410256,0.000000,0.000000,0.000000,4152.820513,8169.000000,8219.000000,19.650805,0.000000,0.000000,0.000000,0.000000,
46.000000,4307.692308,0.000000,0.000000,0.000000,4661.025641,0.000000,4198.974359,0.000000,0.000000,4144.615385,0.000000,0.000000,0.000000,4189.743590,8169.000000,8216.000000,19.658621,0.000000,0.000000,0.000000,0.000000,
47.000000,4292.307692,0.000000,0.000000,0.000000,4694.358974,0.000000,4183.076923,0.000000,0.000000,4070.769231,0.000000,0.000000,0.000000,4163.076923,8169.000000,8223.000000,19.666437,0.000000,0.000000,0.000000,0.000000,
48.000000,4316.410256,0.000000,0.000000,0.000000,4759.487179,0.000000,4183.589744,0.000000,0.000000,4061.538462,0.000000,0.000000,0.000000,4203.589744,8168.000000,8221.000000,19.674253,0.000000,0.000000,0.000000,0.000000,
49.000000,4298.461538,0.000000,0.000000,0.000000,4702.051282,0.000000,4292.307692,0.000000,0.000000,4203.589744,0.000000,0.000000,0.000000,4227.179487,8172.000000,8226.000000,19.682069,0.000000,0.000000,0.000000,0.000000,
50.000000,4307.179487,0.000000,0.000000,0.000000,4655.384615,0.000000,4380.000000,0.000000,0.000000,4315.897436,0.000000,0.000000,0.000000,4242.564103,8172.000000,8221.000000,19.689886,0.000000,0.000000,0.000000,0.000000,
51.000000,4243.076923,0.000000,0.000000,0.000000,4687.692308,0.000000,4343.589744,0.000000,0.000000,4236.410256,0.000000,0.000000,0.000000,4186.666667,8171.000000,8224.000000,19.697702,0.000000,0.000000,0.000000,0.000000,
52.000000,4258.974359,0.000000,0.000000,0.000000,4712.820513,0.000000,4313.846154,0.000000,0.000000,4239.487179,0.000000,0.000000,0.000000,4201.538462,8171.000000,8228.000000,19.705518,0.000000,0.000000,0.000000,0.000000,
53.000000,4330.256410,0.000000,0.000000,0.000000,4675.897436,0.000000,4320.512821,0.000000,0.000000,4270.769231,0.000000,0.000000,0.000000,4238.974359,8169.000000,8225.000000,19.713334,0.000000,0.000000,0.000000,0.000000,
54.000000,4322.564103,0.000000,0.000000,0.000000,4681.538462,0.000000,4334.358974,0.000000,0.000000,4257.435897,0.000000,0.000000,0.000000,4249.230769,8169.000000,8228.000000,19.721150,0.000000,0.000000,0.000000,0.000000,
55.000000,4188.717949,0.000000,0.000000,0.000000,4684.102564,0.000000,4322.051282,0.000000,0.000000,4227.692308,0.000000,0.000000,0.000000,4206.153846,8165.000000,8216.000000,19.728966,0.000000,0.000000,0.000000,0.000000,
56.000000,4194.871795,0.000000,0.000000,0.000000,4705.641026,0.000000,4337.948718,0.000000,0.000000,4211.794872,0.000000,0.000000,0.000000,4192.307692,8166.000000,8215.000000,19.736783,0.000000,0.000000,0.000000,0.000000,
57.000000,4253.333333,0.000000,0.000000,0.000000,4720.512821,0.000000,4332.820513,0.000000,0.000000,4194.358974,0.000000,0.000000,0.000000,4208.205128,8170.000000,8221.000000,19.744599,0.000000,0.000000,0.000000,0.000000,
58.000000,4246.666667,0.000000,0.000000,0.000000,4707.179487,0.000000,4299.487179,0.000000,0.000000,4228.717949,0.000000,0.000000,0.000000,4218.461538,8174.000000,8227.000000,19.752415,0.000000,0.000000,0.000000,0.000000,
59.000000,4241.538462,0.000000,0.000000,0.000000,4681.025641,0.000000,4282.051282,0.000000,0.000000,4261.538462,0.000000,0.000000,0.000000,4217.435897,8169.000000,8217.000000,19.760231,0.000000,0.000000,0.000000,0.000000,
60.000000,4250.769231,0.000000,0.000000,0.000000,4703.076923,0.000000,4311.282051,0.000000,0.000000,4224.102564,0.000000,0.000000,0.000000,4186.153846,8171.000000,8217.000000,19.768047,0.000000,0.000000,0.000000,0.000000,
61.000000,4257.435897,0.000000,0.000000,0.000000,4709.743590,0.000000,4309.743590,0.000000,0.000000,4230.769231,0.000000,0.000000,0.000000,4209.743590,8174.000000,8223.000000,19.775863,0.000000,0.000000,0.000000,0.000000,
62.000000,4254.358974,0.000000,0.000000,0.000000,4710.769231,0.000000,4294.871795,0.000000,0.000000,4260.000000,0.000000,0.000000,0.000000,4205.641026,8167.000000,8215.000000,19.783680,0.000000,0.000000,0.000000,0.000000,
63.000000,4258.461538,0.000000,0.000000,0.000000,4715.384615,0.000000,4286.666667,0.000000,0.000000,4266.153846,0.000000,0.000000,0.000000,4215.897436,8170.000000,8217.000000,19.791496,0.000000,0.000000,0.000000,0.000000,
64.000000,4220.000000,0.000000,0.000000,0.000000,4703.589744,0.000000,4303.076923,0.000000,0.000000,4203.589744,0.000000,0.000000,0.000000,4189.230769,8173.000000,8218.000000,19.799312,0.000000,0.000000,0.000000,0.000000,
65.000000,4233.846154,0.000000,0.000000,0.000000,4683.076923,0.000000,4338.461538,0.000000,0.000000,4228.205128,0.000000,0.000000,0.000000,4211.282051,8176.000000,8219.000000,19.807128,0.000000,0.000000,0.000000,0.000000,
66.000000,4214.871795,0.000000,0.000000,0.000000,4696.410256,0.000000,4336.923077,0.000000,0.000000,4225.128205,0.000000,0.000000,0.000000,4201.538462,8169.000000,8216.000000,19.814944,0.000000,0.000000,0.000000,0.000000,
67.000000,4267.179487,0.000000,0.000000,0.000000,4727.179487,0.000000,4313.846154,0.000000,0.000000,4216.410256,0.000000,0.000000,0.000000,4220.512821,8171.000000,8217.000000,19.822760,0.000000,0.000000,0.000000,0.000000,
68.000000,4265.641026,0.000000,0.000000,0.000000,4718.974359,0.000000,4326.153846,0.000000,0.000000,4186.666667,0.000000,0.000000,0.000000,4207.179487,8170.000000,8213.000000,19.830577,0.000000,0.000000,0.000000,0.000000,
69.000000,4265.128205,0.000000,0.000000,0.000000,4703.589744,0.000000,4370.769231,0.000000,0.000000,4224.615385,0.000000,0.000000,0.000000,4220.512821,8175.000000,8213.000000,19.838393,0.000000,0.000000,0.000000,0.000000,
70.000000,4272.307692,0.000000,0.000000,0.000000,4695.897436,0.000000,4352.820513,0.000000,0.000000,4243.076923,0.000000,0.000000,0.000000,4195.897436,8168.000000,8221.000000,19.846209,0.000000,0.000000,0.000000,0.000000,
71.000000,4307.692308,0.000000,0.000000,0.000000,4714.871795,0.000000,4302.564103,0.000000,0.000000,4273.846154,0.000000,0.000000,0.000000,4216.923077,8172.000000,8215.000000,19.854025,0.000000,0.000000,0.000000,0.000000,
72.000000,4242.564103,0.000000,0.000000,0.000000,4696.410256,0.000000,4276.410256,0.000000,0.000000,4232.820513,0.000000,0.000000,0.000000,4202.051282,8172.000000,8215.000000,19.861841,0.000000,0.000000,0.000000,0.000000,
73.000000,4225.128205,0.000000,0.000000,0.000000,4683.076923,0.000000,4319.487179,0.000000,0.000000,4200.000000,0.000000,0.000000,0.000000,4175.897436,8169.000000,8220.000000,19.869657,0.000000,0.000000,0.000000,0.000000,
74.000000,4237.435897,0.000000,0.000000,0.000000,4690.256410,0.000000,4327.179487,0.000000,0.000000,4202.564103,0.000000,0.000000,0.000000,4182.564103,8172.000000,8219.000000,19.877474,0.000000,0.000000,0.000000,0.000000,
75.000000,4247.179487,0.000000,0.000000,0.000000,4730.256410,0.000000,4303.589744,0.000000,0.000000,4241.538462,0.000000,0.000000,0.000000,4220.512821,8175.000000,8226.000000,19.885290,0.000000,0.000000,0.000000,0.000000,
76.000000,4243.076923,0.000000,0.000000,0.000000,4727.692308,0.000000,4287.179487,0.000000,0.000000,4235.897436,0.000000,0.000000,0.000000,4208.205128,8175.000000,8229.000000,19.893106,0.000000,0.000000,0.000000,0.000000,
77.000000,4262.051282,0.000000,0.000000,0.000000,4703.589744,0.000000,4305.128205,0.000000,0.000000,4202.051282,0.000000,0.000000,0.000000,4169.743590,8174.000000,8225.000000,19.900922,0.000000,0.000000,0.000000,0.000000,
78.000000,4271.282051,0.000000,0.000000,0.000000,4670.256410,0.000000,4300.000000,0.000000,0.000000,4208.205128,0.000000,0.000000,0.000000,4189.743590,8169.000000,8219.000000,19.908738,0.000000,0.000000,0.000000,0.000000,
79.000000,4262.051282,0.000000,0.000000,0.000000,4694.871795,0.000000,4293.333333,0.000000,0.000000,4225.128205,0.000000,0.000000,0.000000,4194.871795,8168.000000,8224.000000,19.916554,0.000000,0.000000,0.000000,0.000000,
80.000000,4277.435897,0.000000,0.000000,0.000000,4721.538462,0.000000,4296.410256,0.000000,0.000000,4241.025641,0.000000,0.000000,0.000000,4206.666667,8170.000000,8227.000000,19.924371,0.000000,0.000000,0.000000,0.000000,
81.000000,4276.410256,0.000000,0.000000,0.000000,4704.615385,0.000000,4320.000000,0.000000,0.000000,4190.769231,0.000000,0.000000,0.000000,4208.205128,8173.000000,8226.000000,19.932187,0.000000,0.000000,0.000000,0.000000,
82.000000,4305.128205,0.000000,0.000000,0.000000,4660.000000,0.000000,4328.205128,0.000000,0.000000,4192.307692,0.000000,0.000000,0.000000,4254.358974,8168.000000,8221.000000,19.940003,0.000000,0.000000,0.000000,0.000000,
83.000000,4256.923077,0.000000,0.000000,0.000000,4688.717949,0.000000,4318.461538,0.000000,0.000000,4175.897436,0.000000,0.000000,0.000000,4155.384615,8173.000000,8222.000000,19.947819,0.000000,0.000000,0.000000,0.000000,
84.000000,4182.564103,0.000000,0.000000,0.000000,4753.846154,0.000000,4312.820513,0.000000,0.000000,4206.153846,0.000000,0.000000,0.000000,4089.230769,8168.000000,8223.000000,19.955635,0.000000,0.000000,0.000000,0.000000,
85.000000,4140.512821,0.000000,0.000000,0.000000,4735.897436,0.000000,4302.051282,0.000000,0.000000,4211.282051,0.000000,0.000000,0.000000,4129.230769,8174.000000,8221.000000,19.963451,0.000000,0.000000,0.000000,0.000000,
86.000000,4243.076923,0.000000,0.000000,0.000000,4685.128205,0.000000,4281.025641,0.000000,0.000000,4261.538462,0.000000,0.000000,0.000000,4230.769231,8175.000000,8215.000000,19.971267,0.000000,0.000000,0.000000,0.000000,
87.000000,4215.384615,0.000000,0.000000,0.000000,4686.666667,0.000000,4293.846154,0.000000,0.000000,4253.333333,0.000000,0.000000,0.000000,4174.358974,8172.000000,8214.000000,19.979084,0.000000,0.000000,0.000000,0.000000,
88.000000,4150.256410,0.000000,0.000000,0.000000,4711.794872,0.000000,4334.358974,0.000000,0.000000,4241.025641,0.000000,0.000000,0.000000,4155.384615,8173.000000,8217.000000,19.986900,0.000000,0.000000,0.000000,0.000000,
89.000000,4180.512821,0.000000,0.000000,0.000000,4701.538462,0.000000,4309.743590,0.000000,0.000000,4201.538462,0.000000,0.000000,0.000000,4183.076923,8169.000000,8219.000000,19.994716,0.000000,0.000000,0.000000,0.000000,
90.000000,4271.282051,0.000000,0.000000,0.000000,4710.769231,0.000000,4272.307692,0.000000,0.000000,4234.358974,0.000000,0.000000,0.000000,4211.794872,8171.000000,8217.000000,20.002532,0.000000,0.000000,0.000000,0.000000,
91.000000,4224.615385,0.000000,0.000000,0.000000,4694.871795,0.000000,4276.410256,0.000000,0.000000,4251.282051,0.000000,0.000000,0.000000,4205.128205,8173.000000,8218.000000,20.010348,0.000000,0.000000,0.000000,0.000000,
92.000000,4218.974359,0.000000,0.000000,0.000000,4696.923077,0.000000,4309.230769,0.000000,0.000000,4245.641026,0.000000,0.000000,0.000000,4228.717949,8171.000000,8221.000000,20.018164,0.000000,0.000000,0.000000,0.000000,
93.000000,4248.205128,0.000000,0.000000,0.000000,4713.846154,0.000000,4297.948718,0.000000,0.000000,4214.871795,0.000000,0.000000,0.000000,4216.923077,8174.000000,8223.000000,20.025981,0.000000,0.000000,0.000000,0.000000,
94.000000,4272.307692,0.000000,0.000000,0.000000,4734.871795,0.000000,4308.205128,0.000000,0.000000,4210.256410,0.000000,0.000000,0.000000,4190.256410,8169.000000,8219.000000,20.033797,0.000000,0.000000,0.000000,0.000000,
95.000000,4255.384615,0.000000,0.000000,0.000000,4705.128205,0.000000,4305.641026,0.000000,0.000000,4227.692308,0.000000,0.000000,0.000000,4205.641026,8171.000000,8215.000000,20.041613,0.000000,0.000000,0.000000,0.000000,
96.000000,4216.410256,0.000000,0.000000,0.000000,4696.923077,0.000000,4302.051282,0.000000,0.000000,4214.358974,0.000000,0.000000,0.000000,4195.384615,8170.000000,8221.000000,20.049429,0.000000,0.000000,0.000000,0.000000,
97.000000,4217.948718,0.000000,0.000000,0.000000,4703.589744,0.000000,4312.820513,0.000000,0.000000,4196.410256,0.000000,0.000000,0.000000,4187.692308,8168.000000,8223.000000,20.057245,0.000000,0.000000,0.000000,0.000000,
98.000000,4230.769231,0.000000,0.000000,0.000000,4722.051282,0.000000,4325.641026,0.000000,0.000000,4204.102564,0.000000,0.000000,0.000000,4202.051282,8165.000000,8221.000000,20.065061,0.000000,0.000000,0.000000,0.000000,
99.000000,4232.820513,0.000000,0.000000,0.000000,4732.307692,0.000000,4305.641026,0.000000,0.000000,4250.769231,0.000000,0.000000,0.000000,4233.846154,8170.000000,8221.000000,20.072878,0.000000,0.000000,0.000000,0.000000,
100.000000,4224.102564,0.000000,0.000000,0.000000,4739.487179,0.000000,4303.076923,0.000000,0.000000,4227.179487,0.000000,0.000000,0.000000,4183.589744,8171.000000,8220.000000,20.080694,0.000000,0.000000,0.000000,0.000000,
101.000000,4264.102564,0.000000,0.000000,0.000000,4720.000000,0.000000,4309.230769,0.000000,0.000000,4215.897436,0.000000,0.000000,0.000000,4192.307692,8167.000000,8221.000000,20.088510,0.000000,0.000000,0.000000,0.000000,
102.000000,4253.846154,0.000000,0.000000,0.000000,4690.769231,0.000000,4295.384615,0.000000,0.000000,4201.025641,0.000000,0.000000,0.000000,4178.974359,8172.000000,8222.000000,20.096326,0.000000,0.000000,0.000000,0.000000,
103.000000,4280.512821,0.000000,0.000000,0.000000,4687.692308,0.000000,4309.743590,0.000000,0.000000,4224.615385,0.000000,0.000000,0.000000,4192.820513,8179.000000,8221.000000,20.104142,0.000000,0.000000,0.000000,0.000000,
104.000000,4240.000000,0.000000,0.000000,0.000000,4708.205128,0.000000,4321.025641,0.000000,0.000000,4183.076923,0.000000,0.000000,0.000000,4178.461538,8174.000000,8222.000000,20.111958,0.000000,0.000000,0.000000,0.000000,
105.000000,4234.358974,0.000000,0.000000,0.000000,4728.717949,0.000000,4307.692308,0.000000,0.000000,4177.435897,0.000000,0.000000,0.000000,4197.435897,8176.000000,8220.000000,20.119775,0.000000,0.000000,0.000000,0.000000,
106.000000,4253.846154,0.000000,0.000000,0.000000,4723.589744,0.000000,4282.564103,0.000000,0.000000,4170.256410,0.000000,0.000000,0.000000,4190.769231,8177.000000,8220.000000,20.127591,0.000000,0.000000,0.000000,0.000000,
107.000000,4300.000000,0.000000,0.000000,0.000000,4713.846154,0.000000,4282.564103,0.000000,0.000000,4194.358974,0.000000,0.000000,0.000000,4213.333333,8179.000000,8217.000000,20.135407,0.000000,0.000000,0.000000,0.000000,
108.000000,4262.051282,0.000000,0.000000,0.000000,4692.307692,0.000000,4275.384615,0.000000,0.000000,4184.102564,0.000000,0.000000,0.000000,4172.820513,8164.000000,8219.000000,20.143223,0.000000,0.000000,0.000000,0.000000,
109.000000,4261.538462,0.000000,0.000000,0.000000,4700.000000,0.000000,4289.230769,0.000000,0.000000,4214.871795,0.000000,0.000000,0.000000,4170.769231,8166.000000,8220.000000,20.151039,0.000000,0.000000,0.000000,0.000000,
110.000000,4231.794872,0.000000,0.000000,0.000000,4694.358974,0.000000,4294.358974,0.000000,0.000000,4212.820513,0.000000,0.000000,0.000000,4203.076923,8171.000000,8221.000000,20.158855,0.000000,0.000000,0.000000,0.000000,
111.000000,4235.897436,0.000000,0.000000,0.000000,4708.205128,0.000000,4305.128205,0.000000,0.000000,4226.153846,0.000000,0.000000,0.000000,4214.871795,8174.000000,8223.000000,20.166672,0.000000,0.000000,0.000000,0.000000,
112.000000,4252.820513,0.000000,0.000000,0.000000,4708.717949,0.000000,4301.538462,0.000000,0.000000,4238.461538,0.000000,0.000000,0.000000,4186.153846,8174.000000,8222.000000,20.174488,0.000000,0.000000,0.000000,0.000000,
113.000000,4244.102564,0.000000,0.000000,0.000000,4724.615385,0.000000,4312.820513,0.000000,0.000000,4217.948718,0.000000,0.000000,0.000000,4187.692308,8174.000000,8219.000000,20.182304,0.000000,0.000000,0.000000,0.000000,
114.000000,4211.282051,0.000000,0.000000,0.000000,4726.666667,0.000000,4300.000000,0.000000,0.000000,4200.512821,0.000000,0.000000,0.000000,4198.974359,8177.000000,8220.000000,20.190120,0.000000,0.000000,0.000000,0.000000,
115.000000,4238.461538,0.000000,0.000000,0.000000,4717.948718,0.000000,4290.769231,0.000000,0.000000,4216.410256,0.000000,0.000000,0.000000,4181.025641,8169.000000,8222.000000,20.197936,0.000000,0.000000,0.000000,0.000000,
116.000000,4284.102564,0.000000,0.000000,0.000000,4689.743590,0.000000,4301.025641,0.000000,0.000000,4252.820513,0.000000,0.000000,0.000000,4213.846154,8169.000000,8216.000000,20.205752,0.000000,0.000000,0.000000,0.000000,
117.000000,4251.282051,0.000000,0.000000,0.000000,4700.512821,0.000000,4314.871795,0.000000,0.000000,4217.435897,0.000000,0.000000,0.000000,4213.846154,8172.000000,8216.000000,20.213569,0.000000,0.000000,0.000000,0.000000,
118.000000,4248.205128,0.000000,0.000000,0.000000,4730.256410,0.000000,4309.230769,0.000000,0.000000,4200.512821,0.000000,0.000000,0.000000,4220.512821,8173.000000,8217.000000,20.221385,0.000000,0.000000,0.000000,0.000000,
119.000000,4275.897436,0.000000,0.000000,0.000000,4742.051282,0.000000,4324.615385,0.000000,0.000000,4210.769231,0.000000,0.000000,0.000000,4192.820513,8172.000000,8215.000000,20.229201,0.000000,0.000000,0.000000,0.000000,
120.000000,4322.564103,0.000000,0.000000,0.000000,4717.948718,0.000000,4334.358974,0.000000,0.000000,4260.512821,0.000000,0.000000,0.000000,4215.384615,8174.000000,8218.000000,20.237017,0.000000,0.000000,0.000000,0.000000,
121.000000,4278.974359,0.000000,0.000000,0.000000,4691.282051,0.000000,4305.641026,0.000000,0.000000,4223.076923,0.000000,0.000000,0.000000,4191.282051,8167.000000,8218.000000,20.244833,0.000000,0.000000,0.000000,0.000000,
122.000000,4271.794872,0.000000,0.000000,0.000000,4705.641026,0.000000,4302.051282,0.000000,0.000000,4233.846154,0.000000,0.000000,0.000000,4210.256410,8169.000000,8220.000000,20.252649,0.000000,0.000000,0.000000,0.000000,
123.000000,4249.230769,0.000000,0.000000,0.000000,4714.358974,0.000000,4309.230769,0.000000,0.000000,4241.025641,0.000000,0.000000,0.000000,4194.358974,8174.000000,8222.000000,20.260466,0.000000,0.000000,0.000000,0.000000,
124.000000,4259.487179,0.000000,0.000000,0.000000,4688.205128,0.000000,4313.846154,0.000000,0.000000,4247.692308,0.000000,0.000000,0.000000,4212.307692,8168.000000,8224.000000,20.268282,0.000000,0.000000,0.000000,0.000000,
125.000000,4229.743590,0.000000,0.000000,0.000000,4670.256410,0.000000,4323.589744,0.000000,0.000000,4213.333333,0.000000,0.000000,0.000000,4196.923077,8173.000000,8220.000000,20.276098,0.000000,0.000000,0.000000,0.000000,
126.000000,4218.461538,0.000000,0.000000,0.000000,4713.846154,0.000000,4336.923077,0.000000,0.000000,4228.717949,0.000000,0.000000,0.000000,4221.538462,8168.000000,8220.000000,20.283914,0.000000,0.000000,0.000000,0.000000,
127.000000,4185.128205,0.000000,0.000000,0.000000,4732.820513,0.000000,4306.153846,0.000000,0.000000,4210.769231,0.000000,0.000000,0.000000,4207.692308,8172.000000,8222.000000,20.291730,0.000000,0.000000,0.000000,0.000000,
128.000000,4246.153846,0.000000,0.000000,0.000000,4714.871795,0.000000,4310.256410,0.000000,0.000000,4220.512821,0.000000,0.000000,0.000000,4182.051282,8171.000000,8217.000000,20.299546,0.000000,0.000000,0.000000,0.000000,
0.000000,4248.717949,0.000000,0.000000,0.000000,4682.564103,0.000000,4314.358974,0.000000,0.000000,4206.666667,0.000000,0.000000,0.000000,4169.230769,8173.000000,8220.000000,20.307363,0.000000,0.000000,0.000000,0.000000,
1.000000,4206.666667,0.000000,0.000000,0.000000,4713.846154,0.000000,4305.641026,0.000000,0.000000,4197.948718,0.000000,0.000000,0.000000,4194.871795,8173.000000,8221.000000,20.315179,0.000000,0.000000,0.000000,0.000000,
2.000000,4225.641026,0.000000,0.000000,0.000000,4726.153846,0.000000,4294.358974,0.000000,0.000000,4211.282051,0.000000,0.000000,0.000000,4218.461538,8175.000000,8219.000000,20.322995,0.000000,0.000000,0.000000,0.000000,
3.000000,4305.128205,0.000000,0.000000,0.000000,4706.153846,0.000000,4327.692308,0.000000,0.000000,4207.179487,0.000000,0.000000,0.000000,4207.692308,8171.000000,8219.000000,20.330811,0.000000,0.000000,0.000000,0.000000,
4.000000,4305.128205,0.000000,0.000000,0.000000,4692.307692,0.000000,4337.435897,0.000000,0.000000,4175.384615,0.000000,0.000000,0.000000,4197.948718,8171.000000,8217.000000,20.338627,0.000000,0.000000,0.000000,0.000000,
5.000000,4258.461538,0.000000,0.000000,0.000000,4730.769231,0.000000,4326.153846,0.000000,0.000000,4175.897436,0.000000,0.000000,0.000000,4196.923077,8170.000000,8212.000000,20.346443,0.000000,0.000000,0.000000,0.000000,
6.000000,4277.435897,0.000000,0.000000,0.000000,4731.282051,0.000000,4310.769231,0.000000,0.000000,4244.102564,0.000000,0.000000,0.000000,4225.128205,8168.000000,8218.000000,20.354260,0.000000,0.000000,0.000000,0.000000,
